y,x,label
22.83533079,52.42036254,1
22.84907894,52.35852261,1
22.83401308,52.33659091,1
22.83334114,52.33163411,1
22.75257217,52.30096821,1
22.86955149,52.293283,1
22.76999488,52.33310051,1
22.75100475,52.27368132,1
22.84441714,52.30375226,1
22.77428595,52.25476642,1
22.81337842,52.26433843,1
22.84137569,52.28486816,1
22.81582187,52.30744617,1
22.79461882,52.26988523,1
22.82434186,52.29367606,1
22.84237192,52.29423054,1
22.79350453,52.20721265,1
22.8043725,52.2481332,1
22.84151242,52.27106807,1
22.81874985,52.19736726,1
22.96896469,52.23130159,1
22.93153716,52.21982133,1
22.92075142,52.16853374,1
23.0519713,52.1785407,1
22.97331258,52.18182475,1
23.03011478,52.16569358,1
23.02879663,52.14987934,1
22.97893195,52.17234502,1
23.03521729,52.1679118,1
23.10847041,52.13526827,1
23.03799456,52.16318049,1
23.06821242,52.15104508,1
23.10684124,52.13559663,1
22.99627739,52.09897844,1
23.04023464,52.14678221,1
23.00921643,52.10025512,1
23.13291401,52.13804046,1
23.06285282,52.074026,1
23.11010853,52.13082913,1
23.10914075,52.0791642,1
23.07446847,52.13644289,1
23.11051521,52.09316268,1
23.14922569,52.06834267,1
23.12978195,52.08825701,1
23.16229426,52.07821053,1
23.15992667,52.11491872,1
23.27688242,52.07537001,1
23.29117256,52.05559411,1
23.18741617,52.04993934,1
23.21330687,52.12069694,1
23.25357823,52.0529041,1
23.30356818,52.05423041,1
23.38099097,52.06099004,1
23.3008889,52.08745678,1
23.32782297,52.07664242,1
23.32148871,52.12421633,1
23.32284472,52.11194343,1
23.42211905,52.09278487,1
23.35111075,52.0861442,1
23.37356348,52.04908451,1
23.44480849,52.04930468,1
23.40095891,52.10858687,1
23.46344394,52.11576735,1
23.4369773,52.04951426,1
23.43773717,52.12599282,1
23.46888584,52.08584298,1
23.57297171,52.10937786,1
23.5103517,52.06210499,1
23.49593306,52.05295303,1
23.55730467,52.0537524,1
23.57687113,52.05567347,1
23.55587709,52.11564702,1
23.64596295,52.0777391,1
23.63282341,52.05622813,1
23.65233401,52.04291379,1
23.80586969,52.08850362,1
23.8469801,52.07326236,1
23.78427908,52.07288965,1
23.80089789,52.08816614,1
23.88995029,52.04237255,1
23.91639485,52.063028,1
23.96737507,52.04244253,1
23.94479369,52.06974895,1
24.0731154,52.03358583,1
24.07401527,52.01843139,1
24.13012223,52.03073826,1
24.22525829,52.01563945,1
24.15285388,52.06398494,1
24.2026531,52.01910857,1
24.28011118,52.05305372,1
24.23160532,52.01367237,1
24.24712885,52.0120092,1
24.2501806,52.00826533,1
24.26027916,52.03747258,1
24.30777822,52.04475259,1
24.22433768,52.02121273,1
24.27413855,52.01530961,1
24.30446368,52.06766338,1
24.27891438,52.07192198,1
24.30045225,52.03770227,1
24.32821894,52.02716041,1
24.36100705,52.05614764,1
24.34134024,52.05629179,1
24.33540611,52.10642919,1
24.4127526,52.10326191,1
24.34901591,52.06714922,1
24.45191924,52.0761826,1
24.408333,52.13382959,1
24.3706757,52.08890905,1
24.40600788,52.09390278,1
24.46597978,52.13114553,1
24.48463943,52.13562629,1
24.52574697,52.16826881,1
24.522954,52.16696103,1
24.57965004,52.18700534,1
24.54544151,52.16554555,1
24.59156517,52.19333909,1
24.56835641,52.20603925,1
24.51900813,52.20891151,1
24.57522936,52.14111482,1
24.55011352,52.18105824,1
24.13981811,52.10558179,1
24.23407545,52.05392936,1
24.2154012,52.05960955,1
24.22680038,52.07120534,1
24.2463695,52.07405213,1
24.36211243,52.12863522,1
24.2900442,52.13420358,1
24.33588737,52.10510614,1
24.32608402,52.15703774,1
24.31409463,52.14915378,1
24.36324137,52.13408967,1
24.45184401,52.2058536,1
24.41530946,52.15376139,1
24.4378269,52.17045828,1
24.44510868,52.21881406,1
24.53353472,52.22024086,1
24.45663791,52.24639861,1
24.49741705,52.26289458,1
24.57523424,52.21789135,1
24.55979383,52.25073324,1
24.55093742,52.26210553,1
24.64110597,52.32631354,1
24.6668388,52.28944345,1
24.5704855,52.35405605,1
24.65903476,52.35904195,1
24.56075895,52.34716164,1
24.61243102,52.38589104,1
24.65058626,52.42716558,1
24.6278488,52.41490703,1
24.62807939,52.39905726,1
24.6842972,52.46305274,1
24.73741282,52.45219043,1
24.66330183,52.44667353,1
24.66000052,52.48533968,1
24.71722288,52.50578836,1
24.68193587,52.46467193,1
24.74253329,52.52021487,1
24.68134938,52.54819314,1
24.65098471,52.5100357,1
24.70489287,52.52292705,1
24.65251316,52.55341358,1
24.74071994,52.55020419,1
24.70268473,52.4853912,1
24.75738011,52.54318691,1
24.71175484,52.57802431,1
24.75694453,52.57316002,1
24.6504307,52.55791035,1
24.67002026,52.57093551,1
24.75306832,52.58704438,1
24.71939974,52.58998328,1
24.68280552,52.59284557,1
24.60695732,52.56573323,1
24.73689211,52.61881777,1
24.60608567,52.60596285,1
24.69289473,52.60868546,1
24.69596516,52.63782225,1
24.69941294,52.5941503,1
24.70216345,52.59281117,1
24.68953216,52.61863243,1
24.59384251,52.62933635,1
24.64656394,52.65996336,1
24.61573424,52.68542876,1
24.61891483,52.64676867,1
24.61439444,52.73234761,1
24.5556774,52.70741243,1
24.53480951,52.72063994,1
24.5897714,52.71001875,1
24.51765556,52.70118714,1
24.56204099,52.75228224,1
24.47644195,52.70415888,1
24.5504902,52.74183328,1
24.54274897,52.69995174,1
24.5582463,52.73428992,1
24.5571368,52.73150601,1
24.49461511,52.74242176,1
24.47185817,52.76310385,1
24.47072901,52.70523216,1
24.53726337,52.71341819,1
24.55304626,52.70420423,1
24.45185635,52.71077364,1
24.50436116,52.74613334,1
24.43599684,52.72659704,1
24.51873407,52.75984753,1
24.51530897,52.78309026,1
24.42745557,52.74773631,1
24.39783402,52.76686221,1
24.48423111,52.79854111,1
24.47643451,52.76339253,1
24.35338236,52.77087922,1
24.44143731,52.77181284,1
24.3570026,52.77159803,1
24.39942783,52.7749234,1
24.355104,52.78686119,1
24.38583477,52.81966937,1
24.40558965,52.84175673,1
24.37949387,52.77832396,1
24.33118233,52.78236413,1
24.27308581,52.85878436,1
24.25594961,52.84460412,1
24.35604507,52.78713662,1
24.21569791,52.79220108,1
24.31610393,52.79209647,1
24.28697335,52.82748581,1
24.2997435,52.81296842,1
24.30469054,52.84757153,1
24.26484365,52.85468037,1
24.21676309,52.80374156,1
24.22303684,52.83812294,1
24.26879666,52.79359092,1
24.23294407,52.82488842,1
24.27162052,52.86182176,1
24.25936144,52.84659613,1
24.27119785,52.8108654,1
24.36435232,52.802452,1
24.26081367,52.86727067,1
24.30677485,52.85605664,1
24.29023846,52.83717593,1
24.32600379,52.82606012,1
24.31240423,52.80788955,1
24.36197319,52.80821553,1
24.44669217,52.84993454,1
24.41459459,52.86430282,1
24.46644476,52.83923196,1
24.49235918,52.8372243,1
24.494284,52.83806987,1
24.53060489,52.78464378,1
24.60390673,52.81853628,1
24.58164787,52.79687784,1
24.59840725,52.79398646,1
24.6285411,52.7857405,1
24.67343107,52.82742634,1
24.61270616,52.74687411,1
24.60032319,52.74226814,1
24.63437317,52.76721535,1
24.63054704,52.80884262,1
24.63532914,52.74133242,1
24.69566768,52.76888294,1
24.75750534,52.7974487,1
24.71975215,52.71728212,1
24.7883396,52.73102846,1
24.73233138,52.75858997,1
24.7781439,52.70442538,1
24.69261075,52.77858676,1
24.74304677,52.70518593,1
24.77238308,52.69802399,1
24.81142759,52.76379526,1
24.78012078,52.67693628,1
24.86552889,52.69072018,1
24.75792855,52.73177921,1
24.79322909,52.65222693,1
24.86375993,52.66041447,1
24.85334958,52.67734713,1
24.81382879,52.68163704,1
24.83542501,52.61047691,1
24.85358061,52.65085303,1
24.88184738,52.62177089,1
24.77521314,52.6298082,1
24.88199917,52.64031381,1
24.80385205,52.62498625,1
24.85827971,52.57284447,1
24.82395928,52.56358854,1
24.87607977,52.61351328,1
24.78877476,52.56438805,1
24.87537257,52.57286843,1
24.90906477,52.56608738,1
24.90664507,52.51340866,1
24.81415825,52.56222389,1
24.86357224,52.5092652,1
24.83677237,52.54173386,1
24.85434961,52.52075528,1
24.8115808,52.4816733,1
24.92317207,52.50157739,1
24.89941174,52.42713039,1
24.7953415,52.42523376,1
24.8885099,52.39207883,1
24.79107773,52.44070828,1
24.79518103,52.36875427,1
24.79019431,52.36383921,1
24.7851872,52.3889145,1
24.84153305,52.33489186,1
24.85792132,52.33906792,1
24.81206804,52.3392174,1
24.85248216,52.36494717,1
24.79801732,52.33718444,1
24.793218,52.32924213,1
24.76587687,52.29806896,1
24.76574798,52.32968707,1
24.76700052,52.29765691,1
24.81474018,52.28557782,1
24.7625644,52.25727716,1
24.77267244,52.26617018,1
24.74123156,52.25705552,1
24.73086825,52.27367865,1
24.70038761,52.18554414,1
24.681417,52.21276239,1
24.7713682,52.20010414,1
24.74633032,52.17699573,1
24.62481431,52.16932382,1
24.71524002,52.17117365,1
24.6510902,52.20006918,1
24.67200224,52.14787272,1
24.71069556,52.13443253,1
24.59020098,52.11652936,1
24.58015705,52.10557928,1
24.64066753,52.1207943,1
24.59045656,52.14039053,1
24.58551462,52.08090143,1
24.5628249,52.11461158,1
24.51256332,52.11370872,1
24.45024439,52.10429177,1
24.47133223,52.09233585,1
24.53321156,52.10564743,1
24.43999636,52.07941696,1
24.44964744,52.07244391,1
24.35546278,52.08818067,1
24.41630432,52.08716505,1
24.3355199,52.04859628,1
24.38701385,52.03570041,1
24.28437134,52.10498603,1
24.52682465,52.0870288,1
24.55744194,52.08288015,1
24.53607354,52.07748097,1
24.57609528,52.1199751,1
24.55931021,52.10569786,1
24.51219373,52.06799177,1
24.424886,52.10249078,1
24.4569509,52.09165287,1
24.49690321,52.0922721,1
24.37715843,52.04361663,1
24.42651385,52.01090693,1
24.4258434,52.05693843,1
24.32756887,52.03503589,1
24.36644389,52.03002158,1
24.30110226,52.05381554,1
24.27221059,52.05197786,1
24.24064029,52.03142946,1
24.29817594,52.02721283,1
24.32400187,52.05243935,1
24.28321675,52.03014081,1
24.21139474,52.00791808,1
24.26598402,52.04829081,1
24.16993417,52.05203832,1
24.14277945,52.02241322,1
24.1740837,52.02849346,1
24.17077266,51.99891998,1
24.15621028,52.03585412,1
24.1413484,51.98122426,1
24.13907889,52.0329472,1
24.13279349,51.99745686,1
24.09696602,52.03255965,1
24.04027043,51.97457613,1
24.04221,52.03238071,1
23.99750948,51.97616313,1
23.97798476,52.02744312,1
23.97865487,51.96820503,1
23.86762418,52.02090643,1
23.93284146,52.01904186,1
23.87829825,51.97609405,1
23.89883739,51.96629196,1
23.82029185,52.0379418,1
23.79788217,52.00626711,1
23.8558929,51.98188057,1
23.81313981,52.0366617,1
23.73544871,51.97707614,1
23.54360321,52.82585466,1
23.5521214,52.84706232,1
23.55166731,52.78069205,1
23.58252642,52.80651065,1
23.57706595,52.77616008,1
23.5379028,52.82785299,1
23.58226481,52.84850851,1
23.56624204,52.77108043,1
23.6001753,52.77017959,1
23.62746998,52.759906,1
23.59401283,52.75999591,1
23.65828104,52.7690246,1
23.55867689,52.77517165,1
23.68443489,52.79904205,1
23.57012186,52.77619534,1
23.62250688,52.79944263,1
23.59779151,52.74957622,1
23.60137263,52.81414314,1
23.61396308,52.7740928,1
23.68123184,52.78710956,1
23.68588662,52.76543412,1
23.58481114,52.80044385,1
23.65864502,52.72251777,1
23.68444252,52.78597405,1
23.68983029,52.76011759,1
23.56637914,52.69806718,1
23.60182064,52.7093887,1
23.57471186,52.71781076,1
23.68249701,52.73929504,1
23.66660678,52.66713048,1
23.60978308,52.71872993,1
23.61351184,52.66736076,1
23.65026808,52.65467728,1
23.62999627,52.68503181,1
23.62521776,52.63391695,1
23.65386215,52.64683597,1
23.67500552,52.62004432,1
23.6039937,52.63365542,1
23.58687245,52.63820311,1
23.59839542,52.64290522,1
23.63459149,52.64333234,1
23.68405403,52.62477398,1
23.64899186,52.60227323,1
24.41709712,52.84171066,1
24.48078152,52.78810895,1
24.47440847,52.79742311,1
24.42996791,52.77820194,1
24.47488326,52.79918732,1
24.47914573,52.82581881,1
24.42672779,52.83877445,1
24.45540539,52.83386994,1
24.35819237,52.78028781,1
24.36053261,52.8227707,1
24.33183006,52.81404665,1
24.4077202,52.81820211,1
24.35972699,52.81440068,1
24.38359621,52.84731175,1
24.27411904,52.83313636,1
24.29310862,52.80494464,1
24.33424561,52.83426547,1
24.25664161,52.85958756,1
24.27813301,52.86322349,1
24.32740007,52.8523242,1
24.34919121,52.81529006,1
24.23006341,52.84621914,1
24.24061869,52.8398511,1
24.30828002,52.8185207,1
24.2089356,52.84646055,1
24.25190611,52.79666982,1
24.15616243,52.79694131,1
24.21022802,52.81610202,1
24.26139482,52.79635474,1
24.17109089,52.844275,1
24.26286534,52.82148534,1
24.1241853,52.82822163,1
24.14228259,52.84014759,1
24.20106831,52.78466433,1
24.16517468,52.82419053,1
24.2080264,52.77040593,1
24.20414586,52.77395848,1
24.14196265,52.79348694,1
24.11689998,52.76165766,1
24.19393675,52.81472598,1
24.18074683,52.83452741,1
24.22856805,52.79766477,1
24.21880308,52.81754534,1
24.19977014,52.79594731,1
24.19393675,52.82164773,1
24.21988788,52.8371469,1
24.27832426,52.87858387,1
24.2248267,52.88314922,1
24.3179716,52.82811488,1
24.29104283,52.85642336,1
24.33172008,52.88407688,1
24.29502797,52.83135476,1
24.28341326,52.84881611,1
24.28786441,52.88961062,1
24.32073029,52.82295827,1
24.37349618,52.85187404,1
24.32486402,52.85858011,1
24.3187505,52.82584387,1
24.4171909,52.88375884,1
24.45488694,52.88255103,1
24.36880825,52.8844651,1
24.39026182,52.88062928,1
24.39647139,52.89067797,1
24.40837786,52.82371291,1
24.47574023,52.848054,1
24.36986415,52.88981917,1
24.40970456,52.87245005,1
24.45171238,52.84100993,1
24.45610541,52.82262236,1
24.37891766,52.88036336,1
24.41335686,52.88949212,1
24.41282337,52.82291192,1
24.33792824,52.88312142,1
24.3111458,52.82339471,1
24.27539519,52.88147716,1
24.18650775,52.84324244,1
24.25045131,52.81837594,1
24.29488728,52.87880142,1
24.24326184,52.8063611,1
24.16877572,52.80299146,1
24.14937526,52.80709365,1
24.17207569,52.86842884,1
24.20302829,52.83676855,1
24.22522154,52.84610517,1
24.12565887,52.85331301,1
24.13832075,52.82909121,1
24.10079854,52.79975134,1
24.15156913,52.81800653,1
24.18590219,52.79172576,1
24.10000139,52.81519067,1
24.19133351,52.77313013,1
24.10361308,52.75001508,1
24.2064974,52.75127266,1
24.09667067,52.76865855,1
24.19294186,52.78818992,1
24.1816088,52.75424223,1
24.17830061,52.74783099,1
24.14042264,52.75987413,1
24.12839022,52.73186903,1
24.23048888,52.76058312,1
24.12658883,52.76278901,1
24.14302557,52.7266346,1
24.18014782,52.73159464,1
24.19329235,52.7057301,1
24.2825545,52.76646577,1
24.21606489,52.74054522,1
24.25215023,52.77757425,1
24.22694624,52.76843418,1
24.30378879,52.7009947,1
24.32993391,52.71702742,1
24.30464571,52.77702281,1
24.30880567,52.75413873,1
24.46618849,52.70573977,1
24.46822473,52.76672042,1
24.4436035,52.75226655,1
24.46995823,52.7013011,1
24.39725197,52.76435461,1
24.50502322,52.74895662,1
24.51496929,52.70934926,1
24.5135362,52.75690974,1
24.55605582,52.75065869,1
24.51463851,52.75720038,1
24.58018131,52.71472458,1
24.51078043,52.75383722,1
24.4773272,52.76200973,1
24.56337542,52.74070062,1
24.47098791,52.70596425,1
24.46788526,52.72369632,1
24.45490961,52.74325377,1
24.34223385,52.74543004,1
24.34966173,52.75866276,1
24.35704314,52.72565073,1
24.34027005,52.71583922,1
24.35970994,52.70562168,1
24.24452734,52.70978799,1
24.31915291,52.73378889,1
24.21250235,52.72155282,1
24.33825947,52.72802767,1
24.25321386,52.73920208,1
24.23511451,52.7269348,1
24.2037924,52.70559132,1
24.20841225,52.72984343,1
24.25729192,52.66003599,1
24.19689495,52.66096753,1
24.21483883,52.69937112,1
24.15816819,52.69770042,1
24.12881626,52.68024,1
24.16815463,52.71341306,1
24.23777262,52.69337444,1
24.17410982,52.73743527,1
24.30763929,52.67976959,1
24.25456203,52.73521844,1
24.28561751,52.70905059,1
24.32146832,52.73865219,1
24.28849373,52.69724764,1
24.3612887,52.70419016,1
24.42833289,52.66147998,1
24.44348267,52.68481561,1
24.35032276,52.71118421,1
24.47212351,52.65707634,1
24.43667062,52.70274901,1
24.3849907,52.6646899,1
24.3758277,52.67758599,1
24.43594703,52.7097906,1
24.49740306,52.6376406,1
24.51575165,52.6769174,1
24.53458336,52.6729082,1
24.59161169,52.64049087,1
24.6021926,52.62076611,1
24.51906017,52.63032407,1
24.55209978,52.62573041,1
24.59792025,52.66154269,1
24.62012511,52.63988606,1
24.60087056,52.61850096,1
24.61235043,52.65938728,1
24.60277412,52.61678817,1
24.58020831,52.60963396,1
24.68971438,52.62375105,1
24.62267446,52.64759215,1
24.66504036,52.57557815,1
24.71969997,52.58030589,1
24.7148158,52.62964963,1
24.72121759,52.60283034,1
24.67136404,52.60682517,1
24.73080867,52.57785965,1
24.67865699,52.56554228,1
24.67174015,52.59891549,1
24.67857563,52.521815,1
24.69854352,52.56138564,1
24.66979677,52.50992038,1
24.65788605,52.50334147,1
24.67068798,52.49039871,1
24.70444704,52.47154912,1
24.68256989,52.46177072,1
24.69943146,52.51482525,1
24.68792446,52.45976327,1
24.67464937,52.46738485,1
24.69780865,52.49045856,1
24.6977624,52.4965982,1
24.63614815,52.4617071,1
24.65924798,52.46440367,1
24.69014276,52.44253795,1
24.73549027,52.44070131,1
24.64814468,52.40327878,1
24.67110129,52.4647267,1
24.65809285,52.43839073,1
24.67132859,52.43112606,1
24.58808499,52.39573581,1
24.58164233,52.39442842,1
24.64890773,52.35362784,1
24.5815563,52.36177507,1
24.69359926,52.37226447,1
24.57253176,52.32265998,1
24.55713244,52.29534211,1
24.65458977,52.34999253,1
24.55832236,52.32823114,1
24.57041873,52.31795604,1
24.56304822,52.29792512,1
24.62234679,52.30440396,1
24.61148863,52.24369051,1
24.60888892,52.27201538,1
24.59035211,52.22893813,1
24.51500877,52.28693829,1
24.51613402,52.23062838,1
24.5723498,52.22540799,1
24.53156451,52.22487562,1
24.53499388,52.21346231,1
24.51502811,52.2154898,1
24.45119991,52.17515352,1
24.48910491,52.20494153,1
24.4782757,52.15722975,1
24.42351164,52.18964934,1
24.51972733,52.19359017,1
24.46087444,52.19402615,1
24.44012129,52.15729123,1
24.44731568,52.12808554,1
24.39020054,52.13904171,1
24.33665509,52.13628845,1
24.34514454,52.10951001,1
24.42507834,52.13336634,1
24.38142543,52.12438465,1
24.29265253,52.13381911,1
24.39242333,52.12600655,1
24.30492865,52.09744727,1
24.3487035,52.08189252,1
24.2562953,52.08618121,1
24.20569205,52.09293511,1
24.30080087,52.09479443,1
24.19757242,52.09247386,1
24.27455213,52.03378983,1
24.22944538,52.06105439,1
24.14238492,52.08267862,1
24.13533919,52.08924511,1
24.08672002,52.07377593,1
24.20977964,52.05444883,1
24.16218295,52.03946916,1
24.13454467,52.04111969,1
24.09179601,52.03347576,1
24.01755406,52.06297331,1
24.08278509,52.06870377,1
24.10742699,52.06852629,1
24.04313054,52.02239136,1
24.03015496,52.07131159,1
24.01156109,52.05541135,1
24.00470776,52.00432368,1
24.00329263,52.07080035,1
23.97954214,52.06237423,1
23.90044035,52.0067374,1
23.86650464,52.00070787,1
23.89485016,52.01207843,1
23.90091041,52.00221924,1
23.86347927,52.02964301,1
23.79817715,52.01449604,1
23.88440656,52.03575905,1
23.82091246,52.05888649,1
23.72402806,52.02768296,1
23.78403305,51.99748478,1
23.82655839,52.07019425,1
23.69925329,51.99806674,1
23.71420911,52.02048285,1
23.78822573,52.00257426,1
23.71776516,52.01869315,1
23.68537981,52.05912476,1
23.67284263,52.05605398,1
23.74373238,52.01061301,1
23.7500207,52.01606974,1
23.81925329,52.03492729,1
23.86116391,52.05428982,1
23.9309503,52.06633475,1
23.99648999,52.07929634,1
23.93864808,52.06241121,1
24.04245624,52.08233149,1
24.05868289,52.10561611,1
24.02973338,52.03853915,1
24.11021834,52.10398268,1
24.16256082,52.06802459,1
24.12676452,52.0732753,1
24.18087149,52.05946044,1
24.13302302,52.04114186,1
24.21386489,52.07321238,1
24.25513681,52.0647597,1
24.18280096,52.07329354,1
24.24843021,52.12400195,1
24.34158819,52.08396341,1
24.2866109,52.11512392,1
24.31445332,52.1428334,1
24.33273855,52.09430059,1
24.35352197,52.12791298,1
24.35059518,52.13914733,1
24.33562288,52.12503015,1
24.39182186,52.14695017,1
24.29910764,52.10971785,1
24.33835277,52.12120472,1
24.31380521,52.1482305,1
24.22445669,52.14022488,1
24.14111597,52.08286094,1
24.17708245,52.07347937,1
24.21283671,52.06638249,1
24.17387808,52.04958019,1
24.0484782,52.10035668,1
24.12685727,52.10653621,1
24.0389668,52.09473626,1
23.96882499,52.0967901,1
23.90971796,52.09669986,1
23.9505651,52.0501188,1
23.86343751,52.0548583,1
23.84277583,52.02843396,1
23.8861576,52.03728887,1
23.85357583,52.08648927,1
23.69564299,52.08835211,1
23.78696502,52.05685139,1
23.64561945,52.04457038,1
23.6555515,52.0489431,1
23.73204256,52.04500286,1
23.70232648,52.07954974,1
23.62721158,52.05654122,1
23.66202326,52.06140033,1
23.66479242,52.08399265,1
23.63366969,52.05292532,1
23.59118595,52.06756946,1
23.53900547,52.04366903,1
23.59119159,52.03837397,1
23.582163,52.09887741,1
23.56268957,52.10323907,1
23.46386404,52.09927587,1
23.45639202,52.04720441,1
23.46038127,52.04696658,1
23.5074236,52.08482884,1
23.38300204,52.05164837,1
23.44371369,52.05202063,1
23.4533342,52.06510223,1
23.42930611,52.10995135,1
23.34481736,52.07504051,1
23.35339445,52.07410936,1
23.3774433,52.06393303,1
23.27739175,52.10811779,1
23.22251304,52.07510707,1
23.24112563,52.11248584,1
23.19924999,52.12001162,1
23.22204501,52.10774318,1
23.20197662,52.11621972,1
23.22579216,52.11425873,1
23.2110189,52.12508963,1
23.1153655,52.10148052,1
23.11832689,52.11022213,1
23.19787229,52.13106126,1
23.11801568,52.16266191,1
23.07287454,52.10328477,1
23.08288465,52.14712189,1
23.06828313,52.14574641,1
23.02201204,52.1656153,1
23.05564615,52.1107588,1
22.9896658,52.17766732,1
23.00828099,52.14405512,1
22.97552121,52.12948866,1
22.9671033,52.12615989,1
22.95191309,52.13710868,1
22.93037299,52.1583886,1
22.97555124,52.14539726,1
22.96170413,52.16960566,1
22.97210908,52.21571666,1
22.91521903,52.21006962,1
22.93549342,52.19650271,1
22.92412104,52.19622825,1
22.97402642,52.257991,1
22.95002171,52.27504455,1
22.97515219,52.27202123,1
22.82781652,52.26851993,1
22.90566223,52.30518612,1
22.88422819,52.25258847,1
22.89624835,52.31869074,1
22.83593871,52.32005361,1
22.88786834,52.32783888,1
22.8014734,52.29807061,1
22.85437111,52.29944739,1
22.85552941,52.30361298,1
22.81197422,52.31375066,1
22.87255276,52.35275441,1
22.80307999,52.39225887,1
22.8788694,52.3542201,1
22.85538737,52.38161208,1
22.75973935,52.38076325,1
22.80847452,52.42598752,1
22.76561286,52.39834914,1
22.83749582,52.39847739,1
22.856675,52.4244413,1
22.75094482,52.44607874,1
22.83739135,52.4805644,1
22.81053296,52.48140051,1
22.80167203,52.47908702,1
22.82371173,52.51150242,1
22.78232494,52.51058467,1
22.73550144,52.51461333,1
22.76976622,52.51089116,1
22.78074481,52.51960679,1
22.74547566,52.55764774,1
22.75581547,52.56410933,1
22.85364351,52.58273832,1
22.73632308,52.6221474,1
22.8360389,52.6220583,1
22.76026553,52.62616703,1
22.86279535,52.66737229,1
22.76150657,52.61198128,1
22.85797318,52.66444328,1
22.83006329,52.71150501,1
22.76087937,52.66946989,1
22.82642733,52.70848719,1
22.83482954,52.72693303,1
22.80371373,52.71372262,1
22.85775071,52.6792922,1
22.81524005,52.66549377,1
22.88322264,52.74606632,1
22.78615759,52.69065084,1
22.76270104,52.71631823,1
22.74475232,52.69956783,1
22.80461677,52.72306951,1
22.72827572,52.66725624,1
22.78887011,52.69949689,1
22.7225919,52.62816412,1
22.81760708,52.61335314,1
22.79893413,52.63775416,1
22.72262436,52.64000946,1
22.72255355,52.58335508,1
22.70411238,52.54367956,1
22.74566828,52.51186675,1
22.65537386,52.46858028,1
22.77313636,52.48127269,1
22.68711858,52.457573,1
22.74260929,52.46992817,1
22.67090934,52.40839761,1
22.65808871,52.44356655,1
22.74020993,52.3885755,1
22.7610213,52.36049933,1
22.66718019,52.35976722,1
22.69060685,52.35426454,1
22.73759811,52.38251011,1
22.67482662,52.36258699,1
22.69758468,52.33571169,1
22.69364358,52.32033,1
22.75473327,52.29752964,1
22.77931595,52.30938263,1
22.74380957,52.29913618,1
22.78660005,52.29343451,1
22.68030034,52.27945864,1
22.72138226,52.25480978,1
22.71958832,52.21515338,1
22.74926236,52.23889738,1
22.77615049,52.19790839,1
22.70687687,52.17752513,1
22.77941592,52.18229797,1
22.81847628,52.10320635,1
22.86518234,52.14767108,1
22.85064817,52.15153955,1
22.76838111,52.09499054,1
22.80138262,52.12087624,1
22.90425065,52.10125988,1
22.89308938,52.05708233,1
22.86311719,52.02754086,1
22.90730622,52.03095786,1
22.89350458,52.02921549,1
22.95378028,52.04790982,1
22.93964524,52.04158593,1
23.03268244,52.01944318,1
22.94945416,52.02436426,1
22.96828581,52.06941517,1
22.96917783,52.04776431,1
23.44506796,53.04010004,2
23.55609899,53.06132155,2
23.42207678,53.02109924,2
23.43329573,53.01414169,2
23.42627458,53.05957828,2
23.44363394,53.04699136,2
23.408441,53.07209701,2
23.40991454,53.1162944,2
23.45311626,53.13989421,2
23.42262155,53.10940894,2
23.4896005,53.19635437,2
23.41716318,53.19192083,2
23.42953422,53.22395548,2
23.43675684,53.27453766,2
23.50050179,53.29206162,2
23.41442049,53.30383972,2
23.44580816,53.29052652,2
23.51106771,53.35569017,2
23.49392778,53.3948789,2
23.48510253,53.37081773,2
23.51338184,53.41119531,2
23.47476846,53.38511324,2
23.4222536,53.46421178,2
23.55218212,53.40926878,2
23.45077104,53.45310345,2
23.50149602,53.43141801,2
23.48077475,53.4552129,2
23.4704037,53.47844146,2
23.54670188,53.44232065,2
23.57221846,53.48653832,2
23.57574718,53.53530564,2
23.62787836,53.52656613,2
23.56189833,53.49850601,2
23.59892584,53.5199092,2
23.5908808,53.52478108,2
23.7121882,53.56583538,2
23.6636425,53.53181846,2
23.73197303,53.5220729,2
23.73280453,53.50989611,2
23.69414681,53.58018215,2
23.70363788,53.59600933,2
23.73221793,53.57012648,2
23.74737214,53.57094325,2
23.86816481,53.52955216,2
23.783415,53.5431222,2
23.91265943,53.58647441,2
23.92784503,53.55824248,2
23.95028098,53.56242262,2
23.91233756,53.5886423,2
23.95897237,53.57055495,2
23.95862907,53.57851721,2
24.02742712,53.5732182,2
24.07008599,53.54286215,2
24.13590903,53.54702022,2
24.08217496,53.49646622,2
24.14345728,53.49470121,2
24.09877808,53.4519017,2
24.14347695,53.50201752,2
24.11322822,53.43568537,2
24.22979506,53.45788022,2
24.16597852,53.4710318,2
24.16576288,53.41500637,2
24.19002267,53.39020588,2
24.2252492,53.37859685,2
24.22995058,53.39285795,2
24.2883056,53.38806068,2
24.19536943,53.35787512,2
24.16797025,53.36653392,2
24.22486818,53.3935519,2
24.27994307,53.37391488,2
24.15611192,53.37383092,2
24.22249264,53.33877884,2
24.16477417,53.31662881,2
24.17424182,53.29160321,2
24.16356066,53.28273728,2
24.14966284,53.27825978,2
24.07530301,53.24305652,2
24.15453681,53.22763097,2
24.09819949,53.20582209,2
24.13541472,53.23664123,2
24.02662168,53.1749144,2
24.04868358,53.18285169,2
23.96096505,53.1534225,2
24.02573412,53.16924652,2
23.89648477,53.13819585,2
23.98279136,53.18957435,2
23.97612891,53.12844631,2
